id,player_api_id,player_name,player_fifa_api_id,birthday,height,weight
4795,190142,Jed Steer,192317,1992-09-23 00:00:00,182.88,176
4796,42091,Jedaias Capucho Neves,149086,1979-04-15 00:00:00,175.26,163
4797,38343,Jef Delen,45453,1976-06-29 00:00:00,175.26,139
4798,281200,Jeferson Maciel,205473,1986-01-20 00:00:00,180.34,157
4799,181372,Jeferson,193840,1986-01-15 00:00:00,187.96,179
4800,521195,Jeff Hardeveld,221986,1995-02-27 00:00:00,185.42,161
4801,215766,Jeff Louis,205330,1992-08-08 00:00:00,170.18,163
4802,178767,Jeff Stans,193669,1990-03-20 00:00:00,185.42,159
4803,38066,Jeff Strasser,1595,1974-10-05 00:00:00,190.5,181
4804,26437,Jefferson Farfan,158133,1984-10-26 00:00:00,177.8,185
4805,466672,Jefferson Lerma,213991,1994-10-25 00:00:00,177.8,154
4806,52563,Jefferson Montero,186805,1989-09-01 00:00:00,170.18,141
4807,132898,Jefferson Nascimento,188086,1988-07-05 00:00:00,177.8,163
4808,101426,Jefferson,177653,1988-01-06 00:00:00,187.96,170
4809,154259,Jeffren Suarez,189510,1988-01-20 00:00:00,172.72,157
4810,184821,Jeffrey Bruma,195363,1991-11-13 00:00:00,187.96,192
4811,29720,Jeffrey de Visscher,15999,1981-05-05 00:00:00,180.34,165
4812,245315,Jeffrey Gouweleeuw,202201,1991-07-10 00:00:00,187.96,165
4813,36085,Jeffrey Leiwakabessy,7932,1981-02-23 00:00:00,172.72,148
4814,150745,Jeffrey Rijsdijk,193944,1987-09-12 00:00:00,175.26,163
4815,26010,Jeffrey Sarpong,183939,1988-08-03 00:00:00,172.72,165
4816,214570,Jeffrey Schlupp,200759,1992-12-23 00:00:00,177.8,159
4817,165525,"Jeffry Fortes,30",223117,1989-03-22 00:00:00,182.88,165
4818,301456,Jeison Murillo,201377,1992-05-27 00:00:00,182.88,172
4819,638618,Jelle de Lange,228753,1998-01-30 00:00:00,190.5,181
4820,42829,Jelle ten Rouwelaar,28050,1980-12-24 00:00:00,185.42,187
4821,33620,Jelle van Damme,53630,1983-10-10 00:00:00,190.5,198
4822,562875,Jelle van der Heyden,228241,1995-08-31 00:00:00,180.34,163
4823,38782,Jelle Vossen,176137,1989-03-22 00:00:00,180.34,161
4824,104911,Jem Karacan,184482,1989-02-21 00:00:00,175.26,148
4825,449666,Jemerson,215792,1992-08-24 00:00:00,182.88,170
4826,29568,Jennison Myrie-Williams,170288,1988-05-17 00:00:00,182.88,168
4827,209782,Jens Cools,199665,1990-10-16 00:00:00,187.96,157
4828,97746,Jens Grahl,183513,1988-09-22 00:00:00,193.04,205
4829,113340,Jens Hegeler,189235,1988-01-22 00:00:00,193.04,190
4830,45488,Jens Janse,178139,1986-07-01 00:00:00,185.42,163
4831,36322,Jens Langeneke,101749,1977-03-29 00:00:00,185.42,172
4832,30648,Jens Lehmann,805,1969-11-10 00:00:00,190.5,192
4833,240044,Jens Naessens,200157,1991-04-01 00:00:00,187.96,170
4834,280038,Jens Podevijn,208029,1989-07-18 00:00:00,175.26,159
4835,427850,Jens Streutker,208514,1993-02-23 00:00:00,195.58,165
4836,188557,Jens Toornstra,198006,1989-01-01 00:00:00,177.8,174
4837,94164,Jens Wemmer,191259,1985-10-31 00:00:00,185.42,174
4838,212813,Jens Wissing,199217,1988-01-02 00:00:00,185.42,176
4839,245526,Jeong-Ho Hong,200588,1989-08-12 00:00:00,185.42,176
4840,261654,Jere Uronen,207593,1994-07-13 00:00:00,177.8,152
4841,23869,Jerel Ifil,53660,1982-06-27 00:00:00,185.42,179
4842,42598,Jeremain Lens,178416,1987-11-24 00:00:00,177.8,161
4843,24753,Jeremie Aliadiere,52735,1983-03-30 00:00:00,182.88,154
4844,643229,Jeremie Boga,224422,1997-01-03 00:00:00,172.72,152
4845,36123,Jeremie Brechet,4732,1979-08-14 00:00:00,187.96,176
4846,26343,Jeremie Janot,116938,1977-10-11 00:00:00,175.26,165
4847,39980,Jeremy Berthod,150675,1984-04-24 00:00:00,180.34,163
4848,5631,Jeremy Blayac,157300,1983-06-13 00:00:00,187.96,176
4849,98407,Jeremy Bokila,220178,1988-11-14 00:00:00,187.96,179
4850,94019,Jeremy Choplin,175613,1985-02-09 00:00:00,182.88,168
4851,35499,Jeremy Clement,163530,1984-08-26 00:00:00,180.34,168
4852,242234,Jeremy Dumesnil,200180,1986-06-22 00:00:00,182.88,168
4853,33688,Jeremy Gavanon,150550,1983-09-20 00:00:00,182.88,163
4854,38111,Jeremy Henin,11495,1977-11-12 00:00:00,185.42,172
4855,94288,Jeremy Huyghebaert,182228,1989-01-07 00:00:00,180.34,159
4856,298822,Jeremy Labor,206597,1992-03-19 00:00:00,180.34,159
4857,171182,Jeremy Maniere,208164,1991-07-26 00:00:00,182.88,163
4858,26403,Jeremy Mathieu,112316,1983-10-29 00:00:00,187.96,185
4859,33782,Jeremy Menez,160766,1987-05-07 00:00:00,182.88,161
4860,40740,Jeremy Morel,139860,1984-04-02 00:00:00,172.72,157
4861,17703,Jeremy Perbet,150594,1984-12-12 00:00:00,182.88,172
4862,40537,Jeremy Pied,183916,1989-02-23 00:00:00,172.72,152
4863,26235,Jeremy Sapina,168294,1985-02-01 00:00:00,187.96,187
4864,200634,Jeremy Serwy,200994,1991-06-04 00:00:00,172.72,132
4865,46338,Jeremy Sorbon,167936,1983-08-05 00:00:00,182.88,174
4866,94030,Jeremy Taravel,183283,1987-04-17 00:00:00,190.5,185
4867,443966,Jeremy Toljan,214622,1994-08-08 00:00:00,182.88,168
4868,39990,Jeremy Toulalan,112253,1983-09-10 00:00:00,182.88,170
4869,104003,Jerge Hoefdraad,228876,1986-07-17 00:00:00,170.18,148
4870,33435,Jerko Leko,143421,1980-04-09 00:00:00,187.96,187
4871,30348,Jermain Defoe,50542,1982-10-07 00:00:00,170.18,154
4872,31989,Jermaine Beckford,179855,1983-12-09 00:00:00,187.96,183
4873,30818,Jermaine Jenas,49076,1983-02-18 00:00:00,177.8,168
4874,27483,Jermaine Jones,112847,1981-11-03 00:00:00,182.88,172
4875,34601,Jermaine Pennant,123463,1983-01-15 00:00:00,172.72,150
4876,45852,Jeroen Drost,162364,1987-01-21 00:00:00,182.88,163
4877,26542,Jeroen Heubach,51578,1974-09-24 00:00:00,177.8,163
4878,303568,Jeroen Lumu,209267,1995-05-27 00:00:00,180.34,141
4879,37858,Jeroen Simaeys,167654,1985-05-12 00:00:00,193.04,176
4880,166065,Jeroen Tesselaar,204878,1989-01-16 00:00:00,182.88,163
4881,619297,Jeroen van der Lely,229969,1996-03-22 00:00:00,175.26,139
4882,148338,Jeroen Vanthournout,187056,1989-06-29 00:00:00,182.88,163
4883,110142,Jeroen Veldmate,189512,1988-11-08 00:00:00,187.96,192
4884,5044,Jeroen Verhoeven,137692,1980-04-30 00:00:00,198.12,227
4885,150236,Jeroen Zoet,190778,1991-01-06 00:00:00,187.96,187
4886,26574,Jerold Promes,165064,1984-03-09 00:00:00,182.88,154
4887,26313,Jerome Alonzo,45352,1972-11-20 00:00:00,185.42,183
4888,36183,Jerome Boateng,183907,1988-09-03 00:00:00,193.04,198
4889,37367,Jerome Colinet,2164,1983-04-26 00:00:00,182.88,174
4890,335436,Jerome Gondorf,211907,1988-06-26 00:00:00,175.26,168
4891,41236,Jerome Le Moigne,177128,1983-02-15 00:00:00,187.96,170
4892,35408,Jerome Leroy,4985,1974-11-04 00:00:00,185.42,165
4893,529324,Jerome Prior,222411,1995-08-08 00:00:00,182.88,194
4894,32578,Jerome Rothen,1046,1978-03-31 00:00:00,177.8,163
4895,244558,Jerome Roussillon,202562,1993-01-06 00:00:00,175.26,176
4896,7663,Jerome Schneider,144653,1981-11-04 00:00:00,182.88,161
4897,66905,Jerome Sonnerat,157582,1985-02-19 00:00:00,182.88,154
4898,114792,Jerome Thiesson,184543,1987-08-06 00:00:00,177.8,159
4899,23954,Jerome Thomas,156170,1983-03-23 00:00:00,177.8,161
4900,611831,Jerry St. Juste,226853,1996-10-19 00:00:00,185.42,157
4901,212767,Jerry Uche Mbakogu,200882,1992-10-01 00:00:00,182.88,181
4902,40679,Jerry Vandam,188753,1988-12-08 00:00:00,185.42,170
4903,211020,Jerson Cabral,199639,1991-01-03 00:00:00,177.8,152
4904,36622,Jerzy Dudek,44897,1973-03-23 00:00:00,187.96,172
4905,281085,Jese Rodriguez,202515,1993-02-26 00:00:00,177.8,161
4906,186837,Jesper Drost,202459,1993-01-11 00:00:00,175.26,165
4907,25329,Jesper Hansen,132740,1985-03-31 00:00:00,187.96,172
4908,26771,Jesper Joergensen,138089,1984-05-09 00:00:00,182.88,174
4909,35121,Jesper Juelsgaard,179646,1989-01-26 00:00:00,180.34,181
4910,299215,Jesse Lingard,207494,1992-12-15 00:00:00,175.26,143
4911,595752,Jesse van Bezooijen,225961,1994-04-28 00:00:00,182.88,172
4912,515189,Jessy Galvez Lopez,221330,1995-07-17 00:00:00,177.8,143
4913,26367,Jessy Moulin,172198,1986-01-13 00:00:00,182.88,176
4914,466430,Jessy Pi,214991,1993-09-24 00:00:00,177.8,159
4915,33665,Jesus Capi,134602,1977-03-25 00:00:00,182.88,172
4916,210956,Jesus Corona,193165,1993-01-06 00:00:00,172.72,137
4917,18705,Jesus Datolo,142966,1984-05-19 00:00:00,177.8,159
4918,174030,Jesus Fernandez,192457,1988-06-11 00:00:00,190.5,183
4919,33843,Jesus Gamez,160310,1985-04-10 00:00:00,182.88,170
4920,75609,Jesus Mendoza,52904,1977-02-23 00:00:00,175.26,157
4921,33991,Jesus Navas,146536,1985-11-21 00:00:00,170.18,132
4922,75606,Jesus Perez Francis,144956,1981-12-17 00:00:00,177.8,154
4923,150574,Jesus Rueda,173414,1987-02-19 00:00:00,180.34,172
4924,37448,Jesus Vazquez,112778,1980-01-18 00:00:00,182.88,170
4925,240205,Jetro Willems,205995,1994-03-30 00:00:00,170.18,161
4926,291425,Jhon Cordoba,210287,1993-05-11 00:00:00,185.42,187
4927,423024,Jhon Murillo,228738,1995-11-21 00:00:00,170.18,139
4928,523414,Jhonder Cadiz,229319,1995-07-29 00:00:00,190.5,161
4929,51348,Jhonny Mosquera,214046,1991-02-17 00:00:00,170.18,146
4930,30802,Ji-Sung Park,39943,1981-02-25 00:00:00,177.8,161
4931,36093,Jiayi Shao,137362,1980-04-10 00:00:00,187.96,183
4932,117432,Jiloan Hamad,187339,1990-11-06 00:00:00,172.72,159
4933,363325,Jim Fenlon,209314,1994-03-03 00:00:00,180.34,168
4934,23660,Jim Goodwin,11260,1981-11-20 00:00:00,182.88,170
4935,38497,Jim Hamilton,14191,1976-02-09 00:00:00,182.88,150
4936,31160,Jim Larsen,171933,1985-11-06 00:00:00,190.5,198
4937,17525,Jim McAlister,135056,1985-11-02 00:00:00,180.34,159
4938,47512,Jim O'Brien,186849,1987-09-28 00:00:00,177.8,141
4939,32485,Jim Paterson,28223,1979-09-25 00:00:00,175.26,181
4940,26330,Jimmy Briand,134779,1985-08-02 00:00:00,182.88,176
4941,24843,Jimmy Bullard,18760,1978-10-23 00:00:00,177.8,161
4942,423190,Jimmy Cabot,212947,1994-04-18 00:00:00,165.1,132
4943,237646,Jimmy De Jonghe,202498,1992-02-13 00:00:00,170.18,148
4944,39859,Jimmy Hempte,122660,1982-03-24 00:00:00,180.34,172
4945,23051,Jimmy Juan,163393,1983-06-10 00:00:00,187.96,179
4946,187012,Jimmy Kamghain,193196,1992-07-03 00:00:00,177.8,159
4947,33421,Jimmy Kebe,174808,1984-01-19 00:00:00,187.96,172
4948,46709,Jimmy Mainfroi,163793,1983-03-28 00:00:00,172.72,161
4949,309496,Jin-Su Kim,213317,1992-06-13 00:00:00,175.26,152
4950,467053,Jinty Caenepeel,217313,1996-07-18 00:00:00,175.26,159
4951,41192,Jires Kembo-Ekoko,178249,1988-01-08 00:00:00,177.8,172
4952,43138,Jiri Bilek,181238,1983-11-04 00:00:00,185.42,176
4953,33582,Jiri Jarosik,148130,1977-10-27 00:00:00,195.58,196
4954,25790,Jiri Koubsky,162049,1982-08-05 00:00:00,195.58,194
4955,30821,Jiri Stajner,111198,1976-05-27 00:00:00,177.8,172
4956,23785,Jlloyd Samuel,52079,1981-03-29 00:00:00,180.34,159
4957,166663,Jo Christiaens,187053,1988-04-17 00:00:00,187.96,163
4958,131403,Jo Coppens,184148,1990-12-21 00:00:00,190.5,176
4959,97323,Jo Inge Berget,183339,1990-09-11 00:00:00,185.42,179
4960,167254,Jo-Gook Jung,136363,1984-04-23 00:00:00,185.42,172
4962,40792,Jo,140384,1987-03-20 00:00:00,187.96,172
4963,503659,Joachim Andersen,224221,1996-05-31 00:00:00,190.5,172
4964,473851,Joachim Eickmayer,216524,1993-01-11 00:00:00,177.8,154
4965,148286,Joachim Mununga,176107,1988-06-30 00:00:00,177.8,174
4966,186184,Joachim van Damme,199982,1991-07-23 00:00:00,195.58,196
4967,40599,Joan Capdevila,25924,1978-02-03 00:00:00,182.88,172
4968,26164,Joan Hartock,161646,1987-02-17 00:00:00,190.5,194
4969,574662,Joan Jordan,224309,1994-07-06 00:00:00,182.88,163
4970,173885,Joan Oriol,192788,1986-11-05 00:00:00,175.26,152
4971,282284,Joan Roman,204778,1993-05-18 00:00:00,170.18,143
4972,37441,Joan Verdu,147004,1983-05-05 00:00:00,177.8,157
4973,422808,Joao Afonso,214878,1982-02-11 00:00:00,193.04,192
4974,568911,Joao Afonso,223818,1990-05-28 00:00:00,187.96,187
4975,164088,Joao Alves Faria Daniel,172669,1987-03-29 00:00:00,185.42,172
4976,30580,Joao Alves,8276,1980-08-18 00:00:00,177.8,163
4977,242879,Joao Amorim,207818,1992-07-26 00:00:00,177.8,161
4978,150047,Joao Aurelio,189221,1988-08-17 00:00:00,182.88,165
4979,181198,Joao Barroca,193526,1986-07-29 00:00:00,185.42,181
4980,435902,Joao Camacho,213705,1994-06-23 00:00:00,175.26,154
4981,361757,Joao Cancelo,210514,1994-05-27 00:00:00,182.88,159
4982,38293,Joao Carlos,158485,1982-01-01 00:00:00,187.96,176
4983,40182,Joao Coimbra,179874,1986-05-24 00:00:00,182.88,183
4984,362661,"Joao Costa,21",229473,1992-08-25 00:00:00,170.18,141
4985,164059,Joao Dias,159447,1986-12-23 00:00:00,180.34,154
4986,191789,Joao Diogo,200796,1988-02-28 00:00:00,175.26,159
4987,470337,Joao Gois,229601,1990-05-05 00:00:00,175.26,146
4988,164001,Joao Goncalves,192530,1988-01-18 00:00:00,180.34,146
4989,19439,Joao Guilherme,192339,1986-04-21 00:00:00,182.88,163
4990,41328,Joao Inacio Pia,149126,1982-03-22 00:00:00,177.8,150
4991,112881,Joao Luiz,193808,1985-12-20 00:00:00,182.88,172
4992,300916,Joao Mario,212814,1993-01-19 00:00:00,177.8,161
4993,40942,Joao Martins,183374,1988-06-30 00:00:00,177.8,170
4994,281554,Joao Meira,213751,1987-04-30 00:00:00,185.42,172
4995,97484,Joao Moreno,140284,1981-08-19 00:00:00,187.96,181
4996,37549,Joao Moutinho,162347,1986-09-08 00:00:00,170.18,134
4997,470301,Joao Novais,229406,1993-07-10 00:00:00,177.8,154
4998,68861,Joao Paiva,190244,1983-02-08 00:00:00,172.72,159
4999,524434,Joao Palinha,229391,1995-07-09 00:00:00,190.5,181
5000,40960,Joao Paulo Andrade,138492,1981-06-06 00:00:00,182.88,183
5001,42254,Joao Paulo Di Fabio,137487,1979-02-10 00:00:00,185.42,165
5002,26092,Joao Paulo,139086,1980-04-08 00:00:00,187.96,174
5003,203739,Joao Pedro Galvao,199254,1992-03-09 00:00:00,182.88,161
5004,164241,Joao Pedro,192510,1986-04-04 00:00:00,175.26,154
5005,173630,Joao Pedro,18121,1987-12-29 00:00:00,190.5,190
5006,25962,Joao Pedro,156222,1980-08-15 00:00:00,175.26,157
5007,375790,Joao Pedro,213557,1993-04-03 00:00:00,177.8,163
5008,25990,Joao Pereira,206407,1984-02-25 00:00:00,172.72,146
5009,150299,Joao Real,190038,1983-05-13 00:00:00,182.88,183
5010,45241,Joao Ribeiro,183740,1987-08-13 00:00:00,177.8,161
5011,425426,Joao Rodriguez,220605,1996-05-19 00:00:00,180.34,152
5012,345905,Joao Schimdt,210533,1993-05-19 00:00:00,182.88,181
5013,185432,Joao Silva,220127,1990-05-21 00:00:00,185.42,190
5014,488140,Joao Teixeira,222832,1994-02-06 00:00:00,177.8,159
5015,43307,Joao Tomas,139073,1975-05-27 00:00:00,187.96,185
5016,167376,Joao Victor,191294,1988-11-07 00:00:00,182.88,181
5017,27574,Joao Vilela,176459,1985-09-09 00:00:00,177.8,159
5018,280906,Joaozinho,204731,1989-07-02 00:00:00,185.42,152
5019,202664,Joaquim Adao,199892,1992-07-14 00:00:00,182.88,165
5020,57103,Joaquin Boghossian,200349,1987-06-19 00:00:00,198.12,198
5021,319631,Joaquin Correa,215330,1994-08-13 00:00:00,187.96,170
5022,96509,Joaquin Larrivey,179751,1984-08-20 00:00:00,185.42,181
5023,37824,Joaquin,45186,1981-07-21 00:00:00,177.8,165
5024,24754,Jobi McAnuff,53669,1981-11-09 00:00:00,177.8,161
5025,42146,Jocelyn Ahoueya,158439,1985-12-19 00:00:00,175.26,148
5026,137223,Jocelyn Roux,188425,1986-08-28 00:00:00,185.42,174
5027,186440,Jochem Jansen,200380,1990-01-04 00:00:00,175.26,165
5028,23334,Jody Craddock,3235,1975-07-25 00:00:00,185.42,172
5029,243421,Jody Lukoki,202744,1992-11-15 00:00:00,172.72,134
5030,23127,Jody Morris,889,1978-12-22 00:00:00,165.1,141
5031,26350,Jody Viviani,52128,1982-01-25 00:00:00,190.5,179
5032,47558,Joe Allen,184716,1990-03-14 00:00:00,167.64,137
5033,23755,Joe Cardle,170218,1987-02-07 00:00:00,177.8,154
5034,30630,Joe Cole,27,1981-11-08 00:00:00,175.26,161
5035,31432,Joe Hart,150724,1987-04-19 00:00:00,195.58,201
5036,23987,Joe Keenan,137783,1982-10-14 00:00:00,170.18,146
5037,22929,Joe Ledley,165190,1987-01-21 00:00:00,182.88,161
5038,23147,Joe Lewis,156253,1987-10-06 00:00:00,198.12,187
5039,287223,Joe Riley,203048,1991-10-13 00:00:00,182.88,157
5040,189927,Joe Shaughnessy,198624,1992-07-06 00:00:00,182.88,152
5041,46232,Joeel Sami,158420,1984-11-13 00:00:00,190.5,205
5042,242094,Joel Campbell,204713,1992-02-10 00:00:00,177.8,159
5043,154246,Joel Chukwuma Obi,193337,1991-05-22 00:00:00,175.26,157
5044,588337,Joel Drommel,228279,1996-11-16 00:00:00,193.04,172
5045,114337,Joel Ekstrand,188625,1989-02-04 00:00:00,187.96,170
5046,42331,Joel Epalle,102488,1978-02-20 00:00:00,175.26,172
5047,553598,Joel Gerezgiher,223904,1995-10-09 00:00:00,175.26,157
5048,132814,Joel Mall,189021,1991-04-05 00:00:00,193.04,183
5049,171698,Joel Matip,197061,1991-08-08 00:00:00,195.58,198
5050,89653,Joel Perovuo,156038,1985-08-11 00:00:00,187.96,179
5051,186054,Joel Robles,195668,1990-06-17 00:00:00,195.58,198
5052,148905,Joel Thomas,190207,1987-06-30 00:00:00,185.42,172
5053,158201,Joel Tillema,192357,1989-09-05 00:00:00,177.8,165
5054,358156,Joel Untersee,211322,1994-02-11 00:00:00,177.8,163
5055,304455,Joel Veltman,208004,1992-01-15 00:00:00,182.88,161
5056,146830,Joel Ward,186392,1989-10-29 00:00:00,187.96,183
5057,195581,Joel,198649,1992-09-20 00:00:00,180.34,174
5058,45922,Joep van den Ouweland,158346,1984-02-06 00:00:00,170.18,137
5059,293718,Joeri de Kamps,208123,1992-02-10 00:00:00,182.88,163
5060,212166,Joeri Schroyen,215690,1991-01-18 00:00:00,177.8,163
5061,148336,Joerie Dequevy,176003,1988-04-27 00:00:00,175.26,152
5062,24205,Joey Barton,138193,1982-09-02 00:00:00,180.34,154
5063,306655,Joey Belterman,208020,1993-08-18 00:00:00,170.18,146
5064,42573,Joey Didulica,47092,1977-10-14 00:00:00,190.5,172
5065,611526,Joey Dujardin,228004,1996-02-16 00:00:00,180.34,168
5066,150240,Joey Godee,189711,1989-03-02 00:00:00,177.8,174
5067,23931,Joey O'Brien,167925,1986-02-17 00:00:00,180.34,154
5068,248151,Joey Pelupessy,209701,1993-05-15 00:00:00,172.72,139
5069,466834,Joey Sleegers,204510,1994-07-20 00:00:00,177.8,143
5070,113292,Joey Suk,212570,1989-07-08 00:00:00,185.42,181
5071,110214,Joey van den Berg,172141,1986-02-13 00:00:00,182.88,170
5072,52490,Joffre David Guerron,186812,1985-04-28 00:00:00,180.34,174
5073,37756,Johan Audel,107320,1983-12-12 00:00:00,180.34,165
5074,49269,Johan Bertilsson,199774,1988-02-15 00:00:00,177.8,150
5075,46704,Johan Carrasso,181694,1988-05-07 00:00:00,187.96,192
5076,37567,Johan Cavalli,50955,1981-09-12 00:00:00,170.18,143
5077,30986,Johan Djourou,162893,1987-01-18 00:00:00,190.5,192
5078,34261,Johan Elmander,2155,1981-05-27 00:00:00,187.96,198
5079,212520,Johan Kappelhof,200105,1990-08-05 00:00:00,180.34,161
5080,46741,Johan Liebus,49468,1978-11-05 00:00:00,185.42,185
5081,142186,Johan Maartensson,188970,1989-02-16 00:00:00,180.34,165
5082,167557,Johan Martial,194953,1991-05-30 00:00:00,182.88,168
5083,474673,Johan Mojica,214026,1992-08-21 00:00:00,185.42,161
5084,33681,Johan Vonlanthen,156384,1986-02-01 00:00:00,175.26,161
5085,129915,Johann Berg Gudmundsson,191076,1990-10-27 00:00:00,177.8,170
5086,210693,Johann Durand,198812,1981-06-17 00:00:00,182.88,157
5087,93353,Johann Ramare,181499,1984-06-05 00:00:00,180.34,163
5088,38722,Johann Vogel,2116,1977-03-08 00:00:00,177.8,157
5089,37087,Johannes Flum,188586,1987-12-14 00:00:00,190.5,181
5090,237542,Johannes Geis,202087,1993-08-17 00:00:00,180.34,179
5091,40985,Johannes van den Bergh,183490,1986-11-21 00:00:00,182.88,165
5092,650847,Joher Khadim Rassoul,229064,1995-12-31 00:00:00,187.96,181
5093,278831,John Anthony Brooks,204082,1993-01-28 00:00:00,193.04,172
5094,24130,John Arne Riise,12445,1980-09-24 00:00:00,187.96,181
5095,35576,John Baird,126463,1985-08-22 00:00:00,172.72,165
5096,105680,John Bostock,184387,1992-01-15 00:00:00,187.96,183
5097,151009,John Boye,190870,1987-04-23 00:00:00,185.42,159
5098,26165,John Carew,29488,1979-09-05 00:00:00,193.04,207
5099,97194,John Fleck,189177,1991-08-24 00:00:00,170.18,159
5100,109653,John Goossens,184847,1988-07-25 00:00:00,175.26,150
5101,130298,John Guidetti,199602,1992-04-15 00:00:00,185.42,174
5102,407118,John Herron,212486,1994-02-01 00:00:00,182.88,161
5103,52054,John Jairo Culma,203977,1981-03-17 00:00:00,180.34,172
5104,288784,John Jairo Ruiz,207815,1994-01-10 00:00:00,175.26,146
5105,356406,John McGinn,210881,1994-10-18 00:00:00,175.26,150
5106,30885,John Mensah,107528,1982-11-29 00:00:00,177.8,179
5107,24150,John O'Shea,3484,1981-04-30 00:00:00,190.5,185
5108,32345,John Obi Mikel,164477,1987-04-22 00:00:00,187.96,183
5109,72782,"John Ogu,27",199866,1988-04-20 00:00:00,193.04,207
5110,37266,John Pantsil,149310,1981-06-15 00:00:00,177.8,150
5111,112585,John Paul Kissock,173535,1989-12-02 00:00:00,172.72,143
5112,32968,John Potter,51384,1979-12-15 00:00:00,185.42,183
5113,34447,John Rankin,139643,1983-06-27 00:00:00,172.72,172
5114,40602,John Ruddy,163600,1986-10-24 00:00:00,193.04,212
5115,419207,John Souttar,212516,1996-09-25 00:00:00,187.96,165
5116,40133,John Stewart,156672,1985-08-03 00:00:00,187.96,137
5117,263653,John Stones,203574,1994-05-28 00:00:00,187.96,165
5118,164553,John Sullivan,202800,1991-01-06 00:00:00,182.88,163
5119,23117,John Sutton,139621,1983-12-26 00:00:00,185.42,196
5120,30627,John Terry,13732,1980-12-07 00:00:00,187.96,198
5121,208676,John Tshibumbu,199522,1989-01-06 00:00:00,175.26,154
5122,25543,John Utaka,52826,1982-01-08 00:00:00,177.8,181
5123,142994,John Verhoek,202456,1989-03-25 00:00:00,187.96,187
5125,30839,Johnny Heitinga,49425,1983-11-15 00:00:00,180.34,170
5126,25811,Johnny Leoni,158483,1984-06-30 00:00:00,187.96,174
5127,78901,Johnny Russell,185068,1990-04-08 00:00:00,177.8,172
5128,355713,Johnny Vidales,224983,1992-04-01 00:00:00,180.34,148
5129,103468,Johny Placide,178363,1988-01-29 00:00:00,180.34,196
5130,360918,Johny,210455,1994-03-03 00:00:00,175.26,154
5131,33086,Joleon Lescott,138726,1982-08-16 00:00:00,187.96,196
5132,191136,Jon Aurtenetxe,199728,1992-01-03 00:00:00,182.88,174
5133,636565,Jon Bautista,233231,1995-07-03 00:00:00,177.8,159
5134,27327,Jon Dahl Tomasson,44900,1976-08-29 00:00:00,182.88,161
5135,23512,Jon Daly,2392,1983-01-08 00:00:00,187.96,183
5136,183347,Jon Echaide,184434,1988-01-05 00:00:00,177.8,172
5137,449494,Jon Errasti,201146,1988-06-01 00:00:00,180.34,179
5138,239856,Jon Flanagan,201999,1993-01-01 00:00:00,180.34,152
5139,478390,Jon Gaztanaga,200539,1991-06-28 00:00:00,180.34,154
5140,129275,Jon Gudni Fjoluson,203929,1989-04-10 00:00:00,190.5,190
5141,142357,Jon Robertson,209160,1989-04-25 00:00:00,180.34,165
5142,36841,Jonas De Roeck,45139,1979-12-20 00:00:00,187.96,176
5143,95233,Jonas Elmer,169748,1988-02-28 00:00:00,175.26,150
5144,33852,Jonas Gutierrez,142822,1983-07-05 00:00:00,182.88,161
5145,307210,Jonas Hector,208334,1990-05-27 00:00:00,185.42,165
5146,242260,Jonas Heymans,208805,1993-02-06 00:00:00,180.34,174
5147,331542,Jonas Hofmann,210324,1992-07-14 00:00:00,175.26,157
5148,6800,Jonas Ivens,136110,1984-10-14 00:00:00,187.96,190
5149,34262,Jonas Kamper,52115,1983-05-03 00:00:00,182.88,172
5150,120598,Jonas Loessl,172553,1989-02-01 00:00:00,195.58,196
5151,210142,Jonas Martin,197813,1990-04-09 00:00:00,182.88,168
5152,280896,Jonas Mendes,204615,1989-11-20 00:00:00,190.5,181
5153,26527,Jonas Olsson,45842,1983-03-10 00:00:00,193.04,185
5154,557342,Jonas Omlin,223550,1994-01-10 00:00:00,187.96,176
5155,191140,Jonas Ramalho,189576,1993-06-10 00:00:00,180.34,150
5156,186120,Jonas Sakuwaha,194706,1983-07-22 00:00:00,182.88,159
5157,39122,Jonas,176769,1984-04-01 00:00:00,180.34,165
5158,131845,Jonatan Johansson,51424,1975-08-16 00:00:00,185.42,179
5159,710807,Jonatan Montiel,231873,1998-09-03 00:00:00,172.72,148
5160,432825,Jonatan Straus,213520,1994-06-30 00:00:00,182.88,157
5161,93361,Jonathan Ayite,183605,1985-07-21 00:00:00,182.88,165
5162,466484,Jonathan Benteke,223947,1995-04-28 00:00:00,187.96,168
5163,40686,Jonathan Biabiany,184312,1988-04-28 00:00:00,177.8,161
5164,37979,Jonathan Blondel,49678,1984-04-03 00:00:00,172.72,146
5165,18848,Jonathan Bottinelli,142762,1984-09-14 00:00:00,180.34,174
5166,26236,Jonathan Brison,150568,1983-02-07 00:00:00,177.8,161
5167,201102,Jonathan Buatu Mananga,209816,1993-09-27 00:00:00,187.96,192
5168,625167,Jonathan Correia,228294,1994-02-13 00:00:00,175.26,143
5169,113792,Jonathan Cristaldo,220128,1989-03-05 00:00:00,175.26,154
5170,317771,Jonathan Cristian Silva,215322,1994-06-29 00:00:00,177.8,159
5171,24123,Jonathan De Guzman,177569,1987-09-13 00:00:00,172.72,154
5172,208984,Jonathan Delaplace,199195,1986-03-20 00:00:00,167.64,150
